0.000	108.4529868
0.002	108.4529868
0.004	108.9929111
0.006	106.1987707
0.008	97.40849305
0.01	103.9380806
0.012	96.55782103
0.014	99.81031438
0.016	93.78051281
0.018	104.263071
0.02	91.93285834
0.022	94.58586745
0.024	104.3990232
0.026	91.84351836
0.028	96.43611148
0.03	86.98937919
0.032	97.21945482
0.034	95.1037804
0.036	105.0205187
0.038	95.96222113
0.04	99.35584576
0.042	109.5574362
0.044	95.7511716
0.046	111.7132489
0.048	96.24577847
0.05	97.39425045
0.052	90.04506562
0.054	106.4590219
0.056	90.08779344
0.058	105.1927248
0.06	102.2419157
0.062	94.74512568
0.064	97.04983833
0.066	100.3748395
0.068	98.85735454
0.07	106.7309262
0.072	102.6316452
0.074	107.6670539
0.076	90.60700118
0.078	87.18877568
0.08	94.43049356
0.082	105.1758926
0.084	116.6204741
0.086	187.8231471
0.088	357.7723988
0.09	561.7770169
0.092	718.3408083
0.094	825.5138308
0.096	882.6344506
0.098	916.4321552
0.1	942.5958229
0.102	962.1548056
0.104	968.8475358
0.106	974.9135913
0.108	982.4738256
0.11	983.5938124
0.112	992.53299
0.114	1000
0.116	993.4199159
0.118	983.9045602
0.12	983.280475
0.122	981.8031283
0.124	984.6011531
0.126	977.800956
0.128	961.1189797
0.13	959.5613565
0.132	946.979956
0.134	941.0330205
0.136	951.3122979
0.138	928.4606836
0.14	927.666982
0.142	915.9673283
0.144	898.9875521
0.146	908.8253087
0.148	890.9430691
0.15	887.0185837
0.152	880.6858031
0.154	877.2365028
0.156	862.3115462
0.158	852.1824636
0.16	849.9657962
0.162	839.066318
0.164	835.8798586
0.166	823.923838
0.168	810.2004395
0.17	804.182291
0.172	799.9172778
0.174	804.1460371
0.176	767.8183276
0.178	772.8899903
0.18	761.3806696
0.182	752.2537486
0.184	737.4025946
0.186	737.9192128
0.188	736.0883905
0.19	722.8026284
0.192	715.2631106
0.194	726.4824
0.196	700.6955139
0.198	696.6350764
0.2	682.0143937
0.202	682.5633814
0.204	675.7644791
0.206	686.0178608
0.208	666.5585763
0.21	660.7877312
0.212	656.6237111
0.214	642.7695395
0.216	633.6089541
0.218	629.3905531
0.22	627.0858405
0.222	612.7046925
0.224	611.2415884
0.226	608.1794281
0.228	601.9437561
0.23	592.823309
0.232	579.7175216
0.234	576.1957136
0.236	573.0597506
0.238	566.2129413
0.24	561.782196
0.242	565.8516971
0.244	551.6181543
0.246	544.4877877
0.248	550.8412849
0.25	532.4346584
0.252	529.6444024
0.254	527.9469427
0.256	514.4825007
0.258	507.8441514
0.26	503.6529408
0.262	503.6904895
0.264	501.6771029
0.266	500.8484421
0.268	480.4323135
0.27	475.7206003
0.272	470.8509238
0.274	472.1340531
0.276	467.3653696
0.278	473.7758372
0.28	456.2134089
0.282	445.1080604
0.284	452.4572452
0.286	447.4593852
0.288	439.5094213
0.29	441.6755923
0.292	427.9742051
0.294	433.7036171
0.296	431.5154349
0.298	430.848622
0.3	417.6975173
0.302	416.5930679
0.304	404.9853438
0.306	403.6102849
0.308	402.0927999
0.31	397.1467312
0.312	391.7643208
0.314	394.7462047
0.316	379.6503368
0.318	382.8031319
0.32	380.6835732
0.322	372.9420693
0.324	373.610177
0.326	366.9252155
0.328	368.8635048
0.33	353.9320743
0.332	353.3558961
0.334	354.8280637
0.336	358.1142214
0.338	349.1271368
0.34	347.0865598
0.342	352.5091084
0.344	344.4905211
0.346	340.2798888
0.348	333.2013135
0.35	328.9712594
0.352	327.765817
0.354	335.9825061
0.356	324.1766802
0.358	320.7338539
0.36	320.5266887
0.362	317.5279727
0.364	313.0052978
0.366	310.9957956
0.368	304.6422984
0.37	301.0531616
0.372	307.9854265
0.374	300.4834574
0.376	313.3885534
0.378	288.6400829
0.38	281.9654797
0.382	290.8515712
0.384	292.2577049
0.386	283.3547812
0.388	288.2956708
0.39	288.5455638
0.392	285.9301033
0.394	279.131201
0.396	283.4661324
0.398	285.378526
0.4	270.5610364
0.402	271.3327267
0.404	267.0418179
0.406	266.475998
0.408	273.9080489
0.41	268.7509306
0.412	264.0884193
0.414	264.8756469
0.416	251.7012362
0.418	251.3995519
0.42	257.0849413
0.422	254.1431957
0.424	249.6153417
0.426	254.4189844
0.428	250.2847442
0.43	250.8402059
0.432	243.7810523
0.434	239.7050773
0.436	241.241984
0.438	237.1401134
0.44	228.8832862
0.442	237.0261726
0.444	236.601484
0.446	236.8371344
0.448	226.0606606
0.45	232.8802794
0.452	224.9665694
0.454	224.1650991
0.456	208.5979305
0.458	222.4870612
0.46	221.4797205
0.462	211.0774388
0.464	214.8815094
0.466	205.6937336
