0.000 109.6016115
0.624	160.2991644
0.626	167.0819656
0.628	170.8793395
0.63	153.9963195
0.632	158.0933552
0.634	159.5817169
0.636	159.994529
0.638	160.6249378
0.64	158.669054
0.642	161.2466428
0.644	152.8374615
0.646	150.7771312
0.648	154.258679
0.65	144.4320103
0.652	149.053765
0.654	154.4737889
0.656	152.8312444
0.658	157.8036407
0.66	153.479061
0.662	151.304337
0.664	151.7706157
0.666	145.9912464
0.668	141.2376902
0.67	149.993783
0.672	146.6863125
0.674	151.1551278
0.676	153.6904407
0.678	151.5169601
0.68	139.2345568
0.682	149.6903909
0.684	146.7982194
0.686	141.3011041
0.688	141.4378792
0.69	152.8436785
0.692	150.0087039
0.694	139.4795086
0.696	141.413011
0.698	145.7637024
0.7	140.4667761
0.702	147.6698498
0.704	138.3741172
0.706	139.4981598
0.708	139.9495176
0.71	136.0464538
0.712	131.5565005
0.714	134.8788919
0.716	147.0008953
0.718	135.8176664
0.72	135.0281011
0.722	140.0838058
0.724	132.944146
0.726	139.1897941
0.728	143.8326868
0.73	132.5760967
0.732	141.3297026
0.734	134.5058689
0.736	124.1395603
0.738	130.7830996
0.74	130.1402566
0.742	131.9630956
0.744	127.1287178
0.746	129.1107132
0.748	125.2660897
0.75	133.5471998
0.752	133.8257237
0.754	129.3196061
0.756	121.2399284
0.758	132.5549587
0.76	122.6362777
0.762	130.135283
0.764	120.0151696
0.766	131.4520541
0.768	127.1013628
0.77	122.8302497
0.772	124.3770516
0.774	128.6058888
0.776	130.1464737
0.778	123.3201532
0.78	130.8427832
0.782	124.1855665
0.784	126.0942007
0.786	122.3801353
0.788	123.3301005
0.79	122.3851089
0.792	124.4628469
0.794	122.045658
0.796	118.8451209
0.798	122.0754999
0.8	112.997364
0.802	125.7559932
0.804	120.6368746
0.806	124.0487914
0.808	119.8958022
0.81	117.4151994
0.812	109.1639312
0.814	112.3831195
0.816	127.5788322
0.818	123.2517656
0.82	114.1089724
0.822	112.4079877
0.824	122.9060977
0.826	122.1376703
0.828	115.6023078
0.83	107.267731
0.832	106.4570278
0.834	115.8559634
0.836	114.9283796
0.838	116.9713021
0.84	121.0024371
0.842	116.1021586
0.844	110.1574157
0.846	108.9562817
0.848	120.1929772
0.85	102.8884413
0.852	111.9939322
0.854	106.743012
0.856	112.0013926
0.858	107.6059385
0.86	112.8257734
0.862	104.728688
0.864	105.9646374
0.866	107.2105342
0.868	114.8102556
0.87	109.5133294
0.872	110.7268974
0.874	106.639809
0.876	106.639809
0.878	113.6178255
0.88	105.6898438
0.882	105.0905202
0.884	101.3689943
0.886	104.5048742
0.888	106.0802745
0.89	101.4659803
0.892	100.1865115
0.894	98.71058391
0.896	108.9699592
0.898	104.5496369
0.9	107.6842734
0.902	106.0355118
0.904	104.210186
0.906	107.3423356
0.908	99.05500846
0.91	92.29458868
0.912	102.8349746
0.914	104.4215657
0.916	101.0283
0.918	96.52218243
0.92	97.82154581
0.922	95.12085944
0.924	95.92161544
0.926	88.60414802
0.928	90.13851587
0.93	97.40127325
0.932	92.65642097
0.934	92.39281806
0.936	90.39092808
0.938	102.3425843
0.94	83.84934845
0.942	95.26385159
0.944	94.20695315
0.946	92.33313439
0.948	93.04312146
0.95	82.45051228
0.952	96.35183527
0.954	89.88361683
0.956	90.49537452
0.958	82.90560032
0.96	92.70367055
0.962	86.9491694
0.964	81.88103054
0.966	87.40674426
0.968	88.64766736
0.97	91.78727743
0.972	91.54232567
0.974	81.5751517
0.976	84.79931364
0.978	83.19531483
0.98	83.50741072
0.982	77.22073013
0.984	82.04889088
0.986	93.06425943
0.988	79.55709738
0.99	90.65328758
0.992	84.49592162
0.994	83.46886502
0.996	77.74544912
0.998	95.95021387
1.000	82.43186114
1.001	82.43186114
