   1.3180000e-01   9.1955238e+02
   1.3380000e-01   9.1040780e+02
   1.3580000e-01   9.1244679e+02
   1.3780000e-01   9.0663875e+02
   1.3980000e-01   8.9699986e+02
   1.4180000e-01   8.9372511e+02
   1.4380000e-01   8.8878210e+02
   1.4580000e-01   8.7914321e+02
   1.4780000e-01   8.7129617e+02
   1.4980000e-01   8.6289304e+02
   1.5180000e-01   8.6326376e+02
   1.5380000e-01   8.5621996e+02
   1.5580000e-01   8.5430454e+02
   1.5780000e-01   8.4577784e+02
   1.5980000e-01   8.4336812e+02
   1.6180000e-01   8.3156666e+02
   1.6380000e-01   8.2520253e+02
   1.6580000e-01   8.2409035e+02
   1.6780000e-01   8.1364822e+02
   1.6980000e-01   8.1717012e+02
   1.7180000e-01   8.1642867e+02
   1.7380000e-01   8.1043526e+02
   1.7580000e-01   8.0382397e+02
   1.7780000e-01   8.0629548e+02
   1.7970000e-01   8.0190855e+02
   1.8170000e-01   8.0215571e+02
   1.8370000e-01   8.0438006e+02
   1.8570000e-01   8.0394755e+02
   1.8770000e-01   8.0258822e+02
   1.8970000e-01   7.9838665e+02
   1.9170000e-01   7.9424688e+02
   1.9370000e-01   7.9159000e+02
   1.9570000e-01   7.8615268e+02
   1.9770000e-01   7.8287793e+02
   1.9970000e-01   7.7601950e+02
   2.0170000e-01   7.7466017e+02
   2.0370000e-01   7.7169436e+02
   2.0570000e-01   7.5624743e+02
   2.0770000e-01   7.5705067e+02
   2.0970000e-01   7.4549636e+02
   2.1170000e-01   7.4073871e+02
   2.1370000e-01   7.2924619e+02
   2.1570000e-01   7.3042016e+02
   2.1770000e-01   7.2547714e+02
   2.1970000e-01   7.1973088e+02
   2.2170000e-01   7.1472607e+02
   2.2370000e-01   7.1484965e+02
   2.2570000e-01   7.1800082e+02
   2.2770000e-01   7.1268708e+02
   2.2970000e-01   7.0897982e+02
   2.3170000e-01   7.0731155e+02
   2.3370000e-01   7.0663188e+02
   2.3570000e-01   7.0218317e+02
   2.3770000e-01   7.0070026e+02
   2.3970000e-01   7.0051490e+02
   2.4170000e-01   7.0032953e+02
   2.4370000e-01   6.9266786e+02
   2.4570000e-01   6.9112316e+02
   2.4770000e-01   6.8370864e+02
   2.4960000e-01   6.8068104e+02
   2.5160000e-01   6.7598517e+02
   2.5360000e-01   6.7561444e+02
   2.5560000e-01   6.7635590e+02
   2.5760000e-01   6.6795277e+02
   2.5960000e-01   6.6529589e+02
   2.6160000e-01   6.5911712e+02
   2.6360000e-01   6.5886997e+02
   2.6560000e-01   6.5726349e+02
   2.6760000e-01   6.5522450e+02
   2.6960000e-01   6.5670740e+02
   2.7160000e-01   6.5485377e+02
   2.7360000e-01   6.5800494e+02
   2.7560000e-01   6.5108472e+02
   2.7760000e-01   6.5059042e+02
   2.7960000e-01   6.4892215e+02
   2.8160000e-01   6.4910751e+02
   2.8360000e-01   6.5046684e+02
   2.8560000e-01   6.4762461e+02
   2.8760000e-01   6.4651243e+02
   2.8960000e-01   6.3977756e+02
   2.9160000e-01   6.3971578e+02
   2.9360000e-01   6.3359879e+02
   2.9560000e-01   6.2989153e+02
   2.9760000e-01   6.2884114e+02
   2.9960000e-01   6.2877935e+02
   3.0160000e-01   6.2599890e+02
   3.0360000e-01   6.1382672e+02
   3.0560000e-01   6.0616504e+02
   3.0760000e-01   6.0894549e+02
   3.0960000e-01   6.0097487e+02
   3.1160000e-01   5.9980091e+02
   3.1360000e-01   5.9430180e+02
   3.1560000e-01   5.9139778e+02
   3.1760000e-01   5.8942057e+02
   3.1960000e-01   5.7755733e+02
   3.2150000e-01   5.7700124e+02
   3.2350000e-01   5.8194425e+02
   3.2550000e-01   5.8373610e+02
   3.2750000e-01   5.7669230e+02
   3.2950000e-01   5.8299465e+02
   3.3150000e-01   5.7502403e+02
   3.3350000e-01   5.7836057e+02
   3.3550000e-01   5.7700124e+02
   3.3750000e-01   5.7959632e+02
   3.3950000e-01   5.8577509e+02
   3.4150000e-01   5.8107923e+02
   3.4350000e-01   5.7397364e+02
   3.4550000e-01   5.7385006e+02
   3.4750000e-01   5.7131677e+02
   3.4950000e-01   5.6878347e+02
   3.5150000e-01   5.6699162e+02
   3.5350000e-01   5.6662090e+02
   3.5550000e-01   5.6754771e+02
   3.5750000e-01   5.5926816e+02
   3.5950000e-01   5.5722916e+02
   3.6150000e-01   5.5030894e+02
   3.6350000e-01   5.5500481e+02
   3.6550000e-01   5.4851709e+02
   3.6750000e-01   5.4623095e+02
   3.6950000e-01   5.4326514e+02
   3.7150000e-01   5.4567486e+02
   3.7350000e-01   5.4703419e+02
   3.7550000e-01   5.4141151e+02
   3.7750000e-01   5.4067005e+02
   3.7950000e-01   5.3405877e+02
   3.8150000e-01   5.3832212e+02
   3.8350000e-01   5.2979541e+02
   3.8550000e-01   5.2886860e+02
   3.8750000e-01   5.2608815e+02
   3.8950000e-01   5.1793217e+02
   3.9140000e-01   5.1576960e+02
   3.9340000e-01   5.0625429e+02
   3.9540000e-01   5.0081697e+02
   3.9740000e-01   4.9599753e+02
   3.9940000e-01   4.9049842e+02
   4.0140000e-01   4.8759440e+02
   4.0340000e-01   4.8858300e+02
   4.0540000e-01   4.8506110e+02
   4.0740000e-01   4.8401071e+02
   4.0940000e-01   4.8518468e+02
   4.1140000e-01   4.8438144e+02
   4.1340000e-01   4.8382535e+02
   4.1540000e-01   4.8870658e+02
   4.1740000e-01   4.9402032e+02
   4.1940000e-01   4.9099272e+02
   4.2140000e-01   4.8975697e+02
   4.2340000e-01   4.8543183e+02
   4.2540000e-01   4.8258959e+02
   4.2740000e-01   4.8129205e+02
   4.2940000e-01   4.8234244e+02
   4.3140000e-01   4.7332143e+02
   4.3340000e-01   4.7443361e+02
   4.3540000e-01   4.7097350e+02
   4.3740000e-01   4.6547439e+02
   4.3940000e-01   4.6584512e+02
   4.4140000e-01   4.5972813e+02
   4.4340000e-01   4.5602087e+02
   4.4540000e-01   4.5725662e+02
   4.4740000e-01   4.4489908e+02
   4.4940000e-01   4.4286009e+02
   4.5140000e-01   4.3779349e+02
   4.5340000e-01   4.3760813e+02
   4.5540000e-01   4.3550735e+02
   4.5740000e-01   4.3266511e+02
   4.5940000e-01   4.3414802e+02
   4.6140000e-01   4.3229438e+02
   4.6330000e-01   4.3112042e+02
   4.6530000e-01   4.3513662e+02
   4.6730000e-01   4.3637237e+02
   4.6930000e-01   4.3074969e+02
   4.7130000e-01   4.3124399e+02
   4.7330000e-01   4.2487986e+02
   4.7530000e-01   4.2531237e+02
   4.7730000e-01   4.2426198e+02
   4.7930000e-01   4.2265550e+02
   4.8130000e-01   4.2574489e+02
   4.8330000e-01   4.2710422e+02
   4.8530000e-01   4.1715639e+02
   4.8730000e-01   4.1517918e+02
   4.8930000e-01   4.1202801e+02
   4.9130000e-01   4.1283125e+02
   4.9330000e-01   4.0795002e+02
   4.9530000e-01   4.0943293e+02
   4.9730000e-01   4.0739393e+02
   4.9930000e-01   4.0381024e+02
   5.0130000e-01   4.0078264e+02
   5.0330000e-01   3.9880544e+02
   5.0530000e-01   3.9831114e+02
   5.0730000e-01   4.0529315e+02
   5.0930000e-01   4.0727036e+02
   5.1130000e-01   4.0832075e+02
   5.1330000e-01   4.1011259e+02
   5.1530000e-01   4.0566387e+02
   5.1730000e-01   3.9472745e+02
   5.1930000e-01   3.9349169e+02
   5.2130000e-01   3.8811616e+02
   5.2330000e-01   3.9157627e+02
   5.2530000e-01   3.9355348e+02
   5.2730000e-01   3.8298778e+02
   5.2930000e-01   3.8181381e+02
   5.3130000e-01   3.7928052e+02
   5.3330000e-01   3.7520253e+02
   5.3520000e-01   3.7365783e+02
   5.3720000e-01   3.7155705e+02
   5.3920000e-01   3.6784979e+02
   5.4120000e-01   3.6815873e+02
   5.4320000e-01   3.6352465e+02
   5.4520000e-01   3.5882878e+02
   5.4720000e-01   3.6117671e+02
   5.4920000e-01   3.5839627e+02
   5.5120000e-01   3.5400934e+02
   5.5320000e-01   3.5265001e+02
   5.5520000e-01   3.4900453e+02
   5.5720000e-01   3.4832487e+02
   5.5920000e-01   3.4628587e+02
   5.6120000e-01   3.4294933e+02
   5.6320000e-01   3.3967458e+02
   5.6520000e-01   3.3337224e+02
   5.6720000e-01   3.3250721e+02
   5.6920000e-01   3.2354799e+02
   5.7120000e-01   3.2503089e+02
   5.7320000e-01   3.2744062e+02
   5.7520000e-01   3.2923246e+02
   5.7720000e-01   3.3145682e+02
   5.7920000e-01   3.2731704e+02
   5.8120000e-01   3.3053000e+02
   5.8320000e-01   3.2824386e+02
   5.8520000e-01   3.2991212e+02
   5.8720000e-01   3.2645201e+02
   5.8920000e-01   3.2960319e+02
   5.9120000e-01   3.2910888e+02
   5.9320000e-01   3.2249760e+02
   5.9520000e-01   3.2367156e+02
   5.9720000e-01   3.2138542e+02
   5.9920000e-01   3.2101469e+02
   6.0120000e-01   3.1860497e+02
   6.0320000e-01   3.1990251e+02
   6.0510000e-01   3.1928464e+02
   6.0710000e-01   3.1872855e+02
   6.0910000e-01   3.1329123e+02
   6.1110000e-01   3.1279692e+02
   6.1310000e-01   3.1329123e+02
   6.1510000e-01   3.1125223e+02
   6.1710000e-01   3.0470273e+02
   6.1910000e-01   3.0223122e+02
   6.2110000e-01   3.0056295e+02
   6.2310000e-01   2.9963614e+02
   6.2510000e-01   2.9747357e+02
   6.2710000e-01   2.9494027e+02
   6.2910000e-01   2.9321022e+02
   6.3110000e-01   2.8802005e+02
   6.3310000e-01   2.8443636e+02
   6.3510000e-01   2.8567211e+02
   6.3710000e-01   2.8394206e+02
   6.3910000e-01   2.8375669e+02
   6.4110000e-01   2.7739256e+02
   6.4310000e-01   2.7411781e+02
   6.4510000e-01   2.7003982e+02
   6.4710000e-01   2.7158451e+02
   6.4910000e-01   2.6837155e+02
   6.5110000e-01   2.7090485e+02
   6.5310000e-01   2.7102842e+02
   6.5510000e-01   2.7251133e+02
   6.5710000e-01   2.7411781e+02
   6.5910000e-01   2.7226418e+02
   6.6110000e-01   2.7164630e+02
   6.6310000e-01   2.6849513e+02
   6.6510000e-01   2.6404641e+02
   6.6710000e-01   2.6182205e+02
   6.6910000e-01   2.6095702e+02
   6.7110000e-01   2.5885624e+02
   6.7310000e-01   2.5657009e+02
   6.7510000e-01   2.5224495e+02
   6.7700000e-01   2.4371825e+02
   6.7900000e-01   2.4038171e+02
   6.8100000e-01   2.4235892e+02
   6.8300000e-01   2.4557188e+02
   6.8500000e-01   2.4551009e+02
   6.8700000e-01   2.5137993e+02
   6.8900000e-01   2.4958808e+02
   6.9100000e-01   2.4915557e+02
   6.9300000e-01   2.4563367e+02
   6.9500000e-01   2.4773445e+02
   6.9700000e-01   2.5243032e+02
   6.9900000e-01   2.5378965e+02
   7.0100000e-01   2.5162708e+02
   7.0300000e-01   2.4816696e+02
   7.0500000e-01   2.4785803e+02
   7.0700000e-01   2.4069065e+02
   7.0900000e-01   2.4044350e+02
   7.1100000e-01   2.3753948e+02
   7.1300000e-01   2.3735411e+02
   7.1500000e-01   2.3383221e+02
   7.1700000e-01   2.3111355e+02
   7.1900000e-01   2.2703556e+02
   7.2100000e-01   2.2376081e+02
   7.2300000e-01   2.2135109e+02
   7.2500000e-01   2.2450227e+02
   7.2700000e-01   2.2332830e+02
   7.2900000e-01   2.1925031e+02
   7.3100000e-01   2.1776740e+02
   7.3300000e-01   2.1776740e+02
   7.3500000e-01   2.1776740e+02
   7.3700000e-01   2.1776740e+02
   7.3900000e-01   2.1776740e+02
   7.4100000e-01   2.2091858e+02
   7.4300000e-01   2.2091858e+02
   7.4500000e-01   2.2091858e+02
   7.4690000e-01   2.2091858e+02
   7.4890000e-01   2.2091858e+02
   7.5090000e-01   2.1863243e+02
   7.5290000e-01   2.1795277e+02
   7.5490000e-01   2.1443087e+02
   7.5690000e-01   2.1387478e+02
   7.5890000e-01   2.1455444e+02
   7.6090000e-01   2.1047645e+02
   7.6290000e-01   2.0954964e+02
   7.6490000e-01   2.0281477e+02
   7.6690000e-01   2.0757243e+02
   7.6890000e-01   2.0324729e+02
   7.7090000e-01   2.0744885e+02
   7.7290000e-01   2.0819031e+02
   7.7490000e-01   2.0701634e+02
   7.7690000e-01   2.0664561e+02
   7.7890000e-01   2.0479198e+02
   7.8090000e-01   2.0738707e+02
   7.8290000e-01   2.0788137e+02
   7.8490000e-01   2.0893176e+02
   7.8690000e-01   2.0479198e+02
   7.8890000e-01   1.9515310e+02
   7.9090000e-01   1.9397913e+02
   7.9290000e-01   1.9107511e+02
   7.9490000e-01   1.8848002e+02
   7.9690000e-01   1.8674997e+02
   7.9890000e-01   1.8063298e+02
   8.0090000e-01   1.7834684e+02
   8.0290000e-01   1.8149801e+02
   8.0490000e-01   1.8168337e+02
   8.0690000e-01   1.8328985e+02
   8.0890000e-01   1.8656460e+02
   8.1090000e-01   1.8872717e+02
   8.1290000e-01   1.8835645e+02
   8.1490000e-01   1.9014829e+02
   8.1690000e-01   1.8934505e+02
   8.1880000e-01   1.8872717e+02
   8.2080000e-01   1.8656460e+02
   8.2280000e-01   1.8384594e+02
   8.2480000e-01   1.8118907e+02
   8.2680000e-01   1.7643142e+02
   8.2880000e-01   1.7365097e+02
   8.3080000e-01   1.6753398e+02
   8.3280000e-01   1.6413566e+02
   8.3480000e-01   1.6005767e+02
   8.3680000e-01   1.5857476e+02
   8.3880000e-01   1.5838940e+02
   8.4080000e-01   1.5530001e+02
   8.4280000e-01   1.5424962e+02
   8.4480000e-01   1.5239599e+02
   8.4680000e-01   1.5326102e+02
   8.4880000e-01   1.5536180e+02
   8.5080000e-01   1.6005767e+02
   8.5280000e-01   1.6228203e+02
   8.5480000e-01   1.6450638e+02
   8.5680000e-01   1.6654538e+02
   8.5880000e-01   1.6685432e+02
   8.6080000e-01   1.6636002e+02
   8.6280000e-01   1.6376493e+02
   8.6480000e-01   1.6271454e+02
   8.6680000e-01   1.6561856e+02
   8.6880000e-01   1.5968694e+02
   8.7080000e-01   1.5764795e+02
   8.7280000e-01   1.5350817e+02
   8.7480000e-01   1.5221063e+02
   8.7680000e-01   1.5109845e+02
   8.7880000e-01   1.4955376e+02
   8.8080000e-01   1.5227242e+02
   8.8280000e-01   1.5381711e+02
   8.8480000e-01   1.5406426e+02
   8.8680000e-01   1.4899767e+02
   8.8880000e-01   1.5424962e+02
   8.9070000e-01   1.5437320e+02
   8.9270000e-01   1.6061376e+02
   8.9470000e-01   1.5752437e+02
   8.9670000e-01   1.5733901e+02
   8.9870000e-01   1.5523823e+02
   9.0070000e-01   1.5560895e+02
   9.0270000e-01   1.5462035e+02
   9.0470000e-01   1.5171633e+02
   9.0670000e-01   1.5418783e+02
   9.0870000e-01   1.5276672e+02
   9.1070000e-01   1.5214884e+02
   9.1270000e-01   1.4362213e+02
   9.1470000e-01   1.4467253e+02
   9.1670000e-01   1.4047096e+02
   9.1870000e-01   1.3942057e+02
   9.2070000e-01   1.3855554e+02
   9.2270000e-01   1.4022381e+02
   9.2470000e-01   1.3966772e+02
   9.2670000e-01   1.4053275e+02
   9.2870000e-01   1.4108884e+02
   9.3070000e-01   1.4461074e+02
   9.3270000e-01   1.4547577e+02
   9.3470000e-01   1.4473431e+02
   9.3670000e-01   1.4399286e+02
   9.3870000e-01   1.4664973e+02
   9.4070000e-01   1.4603186e+02
   9.4270000e-01   1.4627901e+02
   9.4470000e-01   1.4158314e+02
   9.4670000e-01   1.3719621e+02
   9.4870000e-01   1.3676370e+02
   9.5070000e-01   1.3701085e+02
   9.5270000e-01   1.3546615e+02
   9.5470000e-01   1.3138816e+02
   9.5670000e-01   1.3385967e+02
   9.5870000e-01   1.2904023e+02
   9.6060000e-01   1.1903062e+02
   9.6260000e-01   1.1742414e+02
   9.6460000e-01   1.2144034e+02
   9.6660000e-01   1.2249073e+02
   9.6860000e-01   1.1884526e+02
   9.7060000e-01   1.1668269e+02
   9.7260000e-01   1.1723878e+02
   9.7460000e-01   1.1933956e+02
   9.7660000e-01   1.1587945e+02
   9.7860000e-01   1.1606481e+02
   9.8060000e-01   1.1896883e+02
   9.8260000e-01   1.1878347e+02
   9.8460000e-01   1.1303721e+02
   9.8660000e-01   1.1143073e+02
   9.8860000e-01   1.0679665e+02
   9.9060000e-01   1.0451050e+02
   9.9260000e-01   1.0395441e+02
   9.9460000e-01   1.0179184e+02
   9.9660000e-01   1.0055609e+02
   9.9860000e-01   1.0012358e+02
