0.003	121.8495177
0.006	114.6790877
0.009	124.0141758
0.012	113.7486421
0.015	124.7276451
0.018	115.4933872
0.021	105.7115831
0.024	104.5105553
0.027	112.2234261
0.03	115.0390132
0.033	122.3511159
0.036	120.4417241
0.039	119.7882424
0.042	121.9401372
0.045	111.7869207
0.048	120.9305591
0.051	121.1577461
0.054	121.6899763
0.057	118.935653
0.06	110.270639
0.063	116.7071784
0.066	109.4320892
0.069	112.6382338
0.072	106.6943583
0.075	117.0275376
0.078	104.8730334
0.081	107.4882365
0.084	117.1615524
0.087	104.7849665
0.09	109.3121141
0.093	100
0.096	110.0842946
0.099	107.998769
0.102	117.7741914
0.105	108.8449768
0.108	112.1902415
0.111	122.2464568
0.114	108.6369348
0.117	124.3715486
0.12	109.1244934
0.123	110.2565993
0.126	103.0121422
0.129	119.1921957
0.132	103.0542611
0.135	117.9439435
0.138	115.0351842
0.141	107.6452252
0.144	109.9170952
0.147	113.1947143
0.15	111.6988539
0.153	119.4602253
0.156	115.41936
0.159	120.3830129
0.162	103.56607
0.165	100.196555
0.168	107.3350767
0.171	117.9273512
0.174	129.2088447
0.177	199.3968625
0.18	366.9242965
0.183	568.0217997
0.186	722.3545195
0.189	828.0003006
0.192	884.3069379
0.195	917.6230171
0.198	943.4138462
0.201	962.6941087
0.204	969.2914659
0.207	975.2710786
0.21	982.7235778
0.213	983.8276045
0.216	992.6393967
0.219	1000
0.222	993.5136837
0.225	984.133924
0.228	983.5187323
0.231	982.0624381
0.234	984.8205903
0.237	978.1172977
0.24	961.6730436
0.243	960.1376169
0.246	947.7355044
0.249	941.8733142
0.252	952.0061094
0.255	929.480136
0.258	928.6977449
0.261	917.1648141
0.264	900.4270038
0.267	910.1245699
0.27	892.4971566
0.273	888.6285961
0.276	882.3860591
0.279	878.9859121
0.282	864.2736398
0.285	854.288899
0.288	852.1038196
0.291	841.3596617
0.294	838.21861
0.297	826.4329657
0.3	812.9051289
0.303	806.9727404
0.306	802.7685047
0.309	806.9370031
0.312	771.1269723
0.315	776.1263625
0.318	764.7810524
0.321	755.7841922
0.324	741.1446707
0.327	741.653927
0.33	739.8491944
0.333	726.7527576
0.336	719.3206797
0.339	730.3800915
0.342	704.9606748
0.345	700.9580995
0.348	686.545765
0.351	687.0869295
0.354	680.3849132
0.357	690.4921818
0.36	671.3101968
0.363	665.6215876
0.366	661.5169057
0.369	647.8601595
0.372	638.8301146
0.375	634.6718268
0.378	632.3999569
0.381	618.2237437
0.384	616.7814892
0.387	613.7629654
0.39	607.6161533
0.393	598.6256747
0.396	585.706648
0.399	582.2350265
0.402	579.1437518
0.405	572.3945112
0.408	568.0269051
0.411	572.0384147
0.414	558.0077034
0.417	550.9789462
0.42	557.2419045
0.423	539.097577
0.426	536.3470827
0.429	534.6738122
0.432	521.4012417
0.435	514.8574905
0.438	510.7260057
0.441	510.7630193
0.444	508.7783239
0.447	507.9614718
0.45	487.8362779
0.453	483.1917078
0.456	478.3914253
0.459	479.6562698
0.462	474.9555411
0.465	481.274658
0.468	463.9624985
0.471	453.0154039
0.474	460.2598611
0.477	455.3332218
0.48	447.4965468
0.483	449.6318493
0.486	436.1257101
0.489	441.7734767
0.492	439.6164766
0.495	438.9591659
0.498	425.9954676
0.501	424.9067569
0.504	413.4644457
0.507	412.1089817
0.51	410.6131213
0.513	405.7375352
0.516	400.4318255
0.519	403.3712167
0.522	388.4904686
0.525	391.5983357
0.528	389.5089811
0.531	381.8777955
0.534	382.5363825
0.537	375.9466834
0.54	377.8573515
0.543	363.1386975
0.546	362.57073
0.549	364.0219189
0.552	367.261248
0.555	358.4022316
0.558	356.3907333
0.561	361.7360093
0.564	353.8316888
0.567	349.681059
0.57	342.703355
0.573	338.5335803
0.576	337.3453157
0.579	345.444915
0.582	333.807325
0.585	330.4135597
0.588	330.2093467
0.591	327.2533631
0.594	322.7951375
0.597	320.8142711
0.6	314.5513128
0.603	311.0133221
0.606	317.8468005
0.609	310.4517362
0.612	323.1729316
0.615	298.7771327
0.618	292.1976442
0.621	300.9571068
0.624	302.3432027
0.627	293.5671478
0.63	298.4376285
0.633	298.6839605
0.636	296.105771
0.639	289.4037547
0.642	293.6769123
0.645	295.5620538
0.648	280.955717
0.651	281.7164105
0.654	277.4866482
0.657	276.9288913
0.66	284.2550337
0.663	279.1714056
0.666	274.5753362
0.669	275.3513457
0.672	262.3646734
0.675	262.0672882
0.678	267.6716595
0.681	264.7718345
0.684	260.3085035
0.687	265.0436931
0.69	260.9683668
0.693	261.515913
0.696	254.5573541
0.699	250.5394627
0.702	252.0544682
0.705	248.0110502
0.708	239.8718847
0.711	247.898733
0.714	247.4800963
0.717	247.7123886
0.72	237.0894822
0.723	243.8119198
0.726	236.0109821
0.729	235.220933
0.732	219.8756002
0.735	233.5668074
0.738	232.5738216
0.741	222.3197749
0.744	226.0696366
0.747	217.0127888
0.75	234.8342045
0.753	230.5559416
0.756	224.0045324
0.759	215.9355651
0.762	221.4697382
0.765	219.2884878
0.768	219.8641132
0.771	212.646459
0.774	219.5999126
0.777	224.6541851
0.78	218.3682528
0.783	215.9789604
0.786	220.9974956
0.789	211.579446
0.792	211.8627915
0.795	201.7695626
0.798	210.3324702
0.801	211.5015897
0.804	208.3630908
0.807	204.8046787
0.81	200.7650898
0.813	215.8130373
0.816	204.6527953
0.819	195.2998386
0.822	204.5162278
0.825	205.7555457
0.828	202.7446798
0.831	193.7286746
0.834	190.6693082
0.837	204.1307758
0.84	183.5307865
0.843	178.6054236
0.846	197.7771979
0.849	184.2544665
0.852	187.6597187
0.855	194.3017474
0.858	193.8078072
0.861	185.3470062
0.864	185.8026565
0.867	191.219407
0.87	186.5071914
0.873	180.4586568
0.876	178.5199094
0.879	177.5358578
0.882	174.6207168
0.885	185.3789144
0.888	172.3297019
0.891	184.0617404
0.894	184.579931
0.897	181.7758308
0.9	180.5760793
0.903	171.6774966
0.906	173.2780162
0.909	180.8721882
0.912	179.7924118
0.915	166.5708945
0.918	169.8702113
0.921	170.7406693
0.924	167.2179946
0.927	156.8324858
0.93	165.9697424
0.933	158.2747403
0.936	162.9971665
0.939	172.2058978
0.942	166.5708945
0.945	165.8191353
0.948	152.4904062
0.951	163.8727299
0.954	163.9773891
0.957	159.6365859
0.96	164.6257654
0.963	164.924427
0.966	159.6110593
0.969	157.784629
0.972	155.6442212
0.975	156.1241218
0.978	149.4693298
0.981	158.7035876
0.984	153.1783489
0.987	153.7054738
0.99	153.0851767
0.993	149.6824771
0.996	161.4260026
0.999	154.0003063
